,0
1506,我桃園會介意是男生嗎
1507,我是
1508,我也要可是沒買到票只好去現場
1509,嗨嗨我也是要排隊入場要一起嗎
1510,突破盲點了
1511,好吧你給了我勇氣握拳
1512,加油我還要跟五科必修奮鬥
1513,我沒票孤獨一人好想去有人願意收嗎
1514,啊抱歉剛剛沒看到可以的
1515,你是不是有票那場的呢那我要怎麼跟你約
1516,對我是場的報到時間是看你怎麼約要是怕尷尬我們進去之後可以各自逛的哈哈哈
1517,要不要用輸入密語聊呢
1518,密語要輸入啥呢
1519,現在有人還想要票嗎的因為太多留言有點分不出是誰如果有人想要下面留言的第一位我們再另外約時間哦
1520,第一位
1521,哈哈我想想我們怎麼聯繫呢
1522,我能跟你一起去嗎
1523,效仿樓上的呢
1524,報名
1525,我也是
1526,哈哈好好玩
1527,走啊
1528,信箱裡面閃光有傳入場卷喔
1529,這兒
1530,就現場出示入場券就好
1531,你們都是當天收到嗎
1532,我已是最新版本依然沒有看到什麼限時動態
1533,迷有看到什麼限時動態呀啊然後三個月前我的閃光才剛不要我心碎
1534,哎呀瞧瞧閃光剛剛都忘了說這次的限定隱藏版彩蛋是有限制區域和時間的啦要在到午夜實驗室現場才會找到呦
1535,有人要跟我湊合著拍的嗎感謝各位讓我第一次上熱門了所以有人嗎一起拿彩蛋
1536,哈哈哈哈我沒有閃光有人要跟我一起的嗎嗚嗚嗚嗚嗚嗚嗚嗚嗚咦熱門感謝沒有閃光讓我上熱門
1537,沒閃光啊啊啊啊有人要一起嗎
1538,最近剛分手嗚嗚嗚嗚嗚嗚嗚嗚嗚嗚
1539,我沒有閃光
1540,我的有耶而且寵物板超可愛
1541,沒有閃光
1542,沒閃光
1543,我們一起
1544,求閃光
1545,我要有個人自願當我閃光陪陪我
1546,沒有閃光進來看個文還要被虐淚奔
1547,剛分手啦嗚嗚嗚嗚嗚
1548,如果未來都有限時動態功能的話那個西斯版
1549,前幾天剛分看了好難過
1550,幸好我還有小左呢
1551,沒有
1552,沒有閃光啦哈哈哈哈哭笑不得
1553,沒有閃光
1554,沒閃光可以和一起嗎
1555,連朋友都沒有這功能無用
1556,寵物版和校版都有看到唯獨這個版沒有
1557,我啦哈哈
1558,很近要坐來學校找我一起去嗎哈哈
1559,可以不要這樣嗎請問有沒有要揪團的
1560,親愛的我在這哦
1561,我看到閃光封信沒已讀
1562,虐狗
1563,狄卡也太佛感覺那兩天會湊成不少佳侶哈哈哈祝大家都成功脫魯
1564,要不考慮我一下
1565,可以啊可是怎麼約
1566,沒閃光有沒有人要收我啦嗚嗚嗚嗚嗚嗚
1567,剛分
1568,遠距要怎麼樣一起拍
1569,報名
1570,沒閃光
1571,收
1572,也考慮一下我
1573,你是學長還是同學還是學弟啦
1574,好啊那我們一起吧艸我是
1575,那你要考慮我嗎
1576,等一下啦是人家的
1577,為什麼我覺得這篇文說的找閃光拍照就是指版主閃光不是什麼男女朋友是我理解錯誤嗎
1578,沒有閃光
1579,來
1580,不知道有沒有嘉藥的
1581,來呀我原潑
1582,我也這麼覺得欸
1583,沒閃光啊
1584,沒閃
1585,我在你隔壁校辣要不要一起
1586,誰要陪我拍
1587,來呀我是很想拿到彩蛋啦
1588,人跑掉了求閃光我公分喜歡小隻馬
1589,被劈腿的第一個月來啦身高不太醜不太胖誰要把我借走
1590,我們約在逢甲門口數過來第個磚塊見
1591,我也沒閃光
1592,我也剛分手要不湊合著拍
1593,豪我現在過去數
1594,求閃光
1595,我把妳借走下輩子再還哈哈哈
1596,一日情侶哈哈哈
1597,我們很近哈哈我身高應該很好拍才對啊要不要借拍
1598,不愛五月天我幹嘛知道有啥秘密啦
1599,走了阿
1600,分手的可以找我喔
1601,來來來
1602,我也排隊跪求一起閃光
1603,沒有閃光
1604,分手了嗚嗚
1605,我下課就去走
1606,我喔馬上幫你脫魯
1607,來我以前醫技的
1608,單身狗能閃到哪去
1609,分手了嗚嗚我還的我
1610,來來來哩來我原本要二轉到南臺欸哈哈我是
1611,真假最後怎沒轉
1612,在這裡喔
1613,豪就你了我們差了公分
1614,那個時候還沒走出分手的事情等回神過來已經大三了
1615,好妳主修什麼
1616,我知道你是誰
1617,真的嗎吃掉你不要什麼閃光了直接交往比較快
1618,食品營養組
1619,我們一起好了
1620,很好啊加油要一起
1621,參考
1622,魯好魯滿
1623,哈哈哈哈對呀我也找人湊合湊合我是
1624,這樣你要等我分鐘
1625,滷年的陳年滷味
1626,隔壁校的可以一起哈
1627,選我選我
1628,你這樣讓單身狗情何以堪
1629,我也要閃光
1630,欺負單身狗
1631,沒閃光
1632,不是我的閃光還以為閃光終於出現了呢
1633,可以一起跑公尺哈
1634,幹
1635,走那麼可愛你捨得吃掉貓咪好可愛
1636,沒閃光的我
1637,可以還可以一起重訓柔道對練還有真人可以練摔
1638,交出你的賴不然你今天晚上被貓吃掉
1639,是同學的話要不認識一下要跑三千看來是同學幫妳配速
1640,重訓好柔道我可能在旁邊護身倒法打地板就好了
1641,不是欸看來你是學弟哈
1642,為什麼我沒有動態
1643,學姐有沒有特考秘笈
1644,單身
1645,呵呵閃光沒有但我有近視
1646,乾剛分手痛的要死看這個是要逼死誰
1647,跟右手的合照算嗎
1648,相認一波
1649,沒閃光
1650,有人可以當我一日女友嗎
1651,倒數一個月加油拼命就好了
1652,沒閃光哦
1653,個信我醉了
1654,怎麼說
1655,真的很近欸
1656,來都來
1657,隔壁同胞有緣相見
1658,單身狗怎麼辦
1659,走吧可以一起嗎
1660,你也回太快了吧
1661,約東門嗎
1662,下課了啦
1663,不見不散好聚好散
1664,這麼晚哦
1665,本來打算轉頭要找個伴結果我才想到我一個人
1666,剛分
1667,認真啊哈哈哈夜校啦
1668,我可以成為下一個嗎
1669,誰要當我閃
1670,身份
1671,沒閃光給收留嗎
1672,我知道班上有一個給交往四年男友戴綠帽的
1673,學妹畢業了嗎
1674,真的假的啦誰啊
1675,已畢業
1676,我要怎麼認識學姊哈哈
1677,等等原來是學弟嗎
1678,到底發生什麼事我都看不懂
1679,可憐如我們
1680,我也沒有閃光只有日光燈的光
1681,這要怎麼認認親好難人生好難
1682,男友去當兵找人合照
1683,來
1684,我已經有票了謝謝
1685,有緣再見哈
1686,可以借各位拍一下
1687,你專單嗎
1688,我也想求一個閃光
1689,求一個閃光
1690,沒閃光
1691,怎麼一堆人在這找閃光呀我也要
1692,我沒閃光但散光有啦
1693,哼哼你才不可憐你只是魯我何止魯
1694,廢文
1695,緣份自然會再次到來
1696,我要
1697,那你什麼時候跟我借
1698,沒事我也是我們可以一起難過
1699,你大幾呀
1700,我收
1701,我上班為了你狂去倉庫回應你
1702,大四你呢
1703,我大二哈哈哈哈
1704,學妹妳好
1705,你好學長多多指教
1706,快喲已經十隻在後面等你了
1707,我剛剛畢業
1708,哈哈哈哈哈很難見面
1709,謝謝
1710,已經是老屁股了
1711,祝你早日走出傷痛
1712,禮拜五前交志願專單填下去就對了
1713,學長你都幾點上課啊
1714,我喔夜校就六點半我現在也有修日校的課
1715,原來我幾乎都上到五點而已有空可以一起去北勢東吃飯缺飯友
1716,我想到你去用密語打靜宜大學我們可以連到哈哈
1717,最辛苦的那種
1718,有嗎哈哈
1719,單身一枚
1720,笑死你要去哪啦我會加油的等等下班就不用跑倉庫了哈哈哈
1721,我沒有在用那個
1722,那個網頁就可以用了好啦看你要不然應該聯絡不到哈哈
1723,這裡就沒有淡江跟台北的嗎
1724,哪裡人啊
1725,真的哦我以為一定要下載
1726,你去打看看
1727,我找不到哪裡可以打字
1728,可是剛剛有人先借走我了耶你可能要等他歸還而且我在上班不在學校了真糟糕
1729,按那個吾的圖案
1730,哪來的同校啊
1731,我用電腦版找不到
1732,手機就可以了啦哈哈哈
1733,有的前面都專單
1734,大幾啊
1735,剛剛那個長榮大學的同學呢天啊直接人消失
1736,快下班了
1737,我
1738,喜歡的人不回我訊了嗚嗚嗚嗚
1739,沒關係你還有我阿
1740,我們一起
1741,可以什麼
1742,別難過起碼這裡我會回你訊息
1743,哈哈看了一下今年單位沒有開女生缺應該是無緣了祝分發順利
1744,不懂
1745,沒關係哈哈有緣就會相見的
1746,這是在告白嗎
1747,有嗎哈哈
1748,你說呢
1749,我在這裡
1750,來
1751,不知道
1752,一半一半
1753,喔原來是這樣哈哈哈哈哈
1754,哈哈哈等你
1755,謝謝妳相處看看妳有交過男友
1756,我按了
1757,可啊相處看看沒你交過女友
1758,當然妳沒被喜歡過膩
1759,真好有啊花正在綻放就凋謝了
1760,哈哈哈哈哈你看戲看多久了傻眼你剛剛全刪我嚇一個耶
1761,我討厭你竟然欺騙我的感情
1762,沒有閃光啊
1763,我剛好看到而已阿
1764,沒關係有我愛妳就夠了
1765,求閃光合拍照
1766,我也想要閃光
1767,哈哈哈哈那你厲害耶滑那麼多還看到
1768,哈哈哈真甜謝謝你愛我
1769,哈哈哈抱歉我馬上就標記妳了
1770,信件呀代表有個卡友密他
1771,我下班了那你為啥刪掉
1772,因為我超細心
1773,沒有女朋友那就自己扮一個啊
1774,慘了我要趕快找一個陪我閃不然我只有被閃的份了
1775,真的猛
1776,有我感覺到了
1777,哈哈哈我朋友會拿我手機去看怕他偷翻
1778,沒關係你去找你的長榮大學吧
1779,妳想我嗎
1780,是朋友還是女朋友我們這樣聊是不是太佔版面
1781,幹麻這樣
1782,想啊那你呢
1783,想說也聊了二三個禮拜了她對我可能也有點興趣沒想到竟然這樣就斷了嗚嗚嗚嗚嗚嗚
1784,好吧那我只好明天約你吃飯了
1785,別難過跟他先從朋友做起也可以別那麼急加油
1786,我覺得你可以再密一次
1787,大家那麼踴躍所以我說還有空位嗎
1788,我天前才也是
1789,他是男生耶哈哈哈很好的朋友啦互相嘴砲的朋友
1790,哈哈哈哈哈傻眼太快了吧這樣
1791,好我相信那你記得刪乾淨不然會被虧哈哈哈
1792,我覺得這串留言已經壞掉惹
1793,想妳想到睡不著
1794,不會啊人家都說男生要主動看我多主動
1795,哇那你可能會需要給個愛的抱抱才睡的著
1796,是欺負單身的人吧
1797,我們目前就是朋友啊只是她快畢業了
1798,已經一天了
1799,問一下彩蛋可以幹嘛
1800,對啊我希望抱的人是妳答應我
1801,沒閃光
1802,哈哈哈不會啦頂多請他吃飯而且他最近也脫單他笑我單身汪
1803,分手快兩個月了我誠徵閃光
1804,我
1805,我們換個地方聊會不會更好欸那你要努力加油啊脱一個給他看
1806,好答應你給你個抱抱
1807,我覺得志明與春嬌最能代表我現在的心情
1808,好啊換哪哎喲總要遇到再說嘛哈哈哈
1809,曖昧對象說距離太遠不能給我保障我好像失戀了
1810,換到密語好了給你想一個好一點的密語哈哈哈
1811,可啊要去哪聊
1812,好啊
1813,你現實生活中有辦法跟他見到面嗎
1814,乖乖跟我差不多時間會找到更好的人的
1815,單身啊我誰要收我呢藥師一枚寇斯美德諾藥師
1816,沒有閃光
1817,我跟你拍吧嗚嗚嗚嗚
1818,呃呃呃
1819,遇不到且不同系最後聊到說要一起出來吃個飯她說看一下行事曆結果就沒回了還是說她根本就不想和我出來
1820,那你想到了嗎哈哈哈哈哈
1821,來呀
1822,以我個性這可能有點難了不過你還是可以再密他一次不過不要太密集給他一點時間
1823,好我只要彩蛋就好照片給你留著
1824,怎麼開呀
1825,好
1826,我回也不會太快回啊我們都隔幾個小時回
1827,不懂
1828,大家都跟我一樣沒閃光啦嗚嗚剛分兩個月太殘忍了吧
1829,一起
1830,不是說回的速度而是頻率如果對方沒有回了就等等唄
1831,等等
1832,通常一天回個或次吧
1833,我在乎但是就是不會用
1834,誠徵閃光嗚嗚嗚嗚嗚
1835,沒有閃光也沒有斜視有點近視有人要跟我一起拍照嗎
1836,我也是愛你
1837,徵我的女孩
1838,好累還有好多人沒標但閃光標不完厚你們都誤會了文章裡面的閃光是指閃光我本人我才是閃光啦小閃光們沒有真的閃光也還有我啊當然可以
1839,歧視單身啊啊啊啊啊
1840,好
1841,我有回覆信了喔喔喔不好意思慢很多天才看到
1842,你們有想過被你們夾在中間的人看你們放閃是什麼感覺嗎
1843,我知道啊誰不知道可是你是男的要怎麼跟你兩個大男人
1844,嗨同學好一起閃回去
1845,這是霸凌
1846,獨身香港人表示靜靜的看著就好
1847,我的留言是不是都被大家忽略了
1848,這樣除非真的很忙不然好像真的有點少
1849,閃光我沒閃光沒關係跟閃光你一起就好哈哈哈哈
1850,我覺得應該沒有很忙吧她都還可以文了還是說她只是禮貌性回覆不過她是有一天回很快且回蠻多次的
1851,最近才分手
1852,妳知不知道我心有多急
1853,沒閃光卡一個收留
1854,樓上嘿嘿嘿來湊合一下
1855,走啊揪了
1856,笑死認真要從高雄北上嗎
1857,好啊怎麼約
1858,拍都拍剛好在長庚附近工作
1859,我想一下哈哈
1860,好哈哈哈我等你
1861,嗨嗨
1862,沒有看到啊午夜版沒有限動啊
1863,我的閃光你也失蹤太久快給我啦
1864,我可以跟妳嗎
1865,閃光我是最新版本但沒有看到限動的選項耶嗎
1866,我來應徵囉
1867,一起啊
1868,歧視單身狗嗎雅不誰哦動保協會要來處理這裡一下
1869,我們可以複合
1870,誰要跟我一起啦
1871,在一起吧
1872,我們一起閃
1873,閃光什麼的劈腿了啦大哭
1874,加油
1875,一起嗎
1876,我舉手
1877,兔給惹
1878,不怕
1879,收
1880,唷吼吼
1881,辦這活動沒附贈閃光怎麼參與
1882,吃掉
1883,供三小
1884,好想玩可是在台中啊啊啊啊啊啊台中的朋友在哪裡
1885,來首頑童閃閃閃瞎瞎
1886,我覺得可以有人要湊合都接受
1887,我人在國外哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈閃光在臺灣跑了保持樂觀
